trip_id,sec,lat,lon
4,29643.0,34.26206931339041,135.34095952970262
4,29644.0,34.262073017853886,135.34109223960348
4,29645.0,34.26207672231736,135.34122494950435
4,29646.0,34.26208047975752,135.34135765508967
4,29647.0,34.26209151223155,135.34148976804366
4,29648.0,34.26210254470557,135.34162188099762
4,29649.0,34.26211357717959,135.34175399395158
4,29650.0,34.26212460965361,135.34188610690555
4,29651.0,34.26213564212763,135.34201821985954
4,29652.0,34.26215062599942,135.34214969981184
4,29653.0,34.262168391504375,135.34228073415517
4,29654.0,34.262186157009324,135.3424117684985
4,29655.0,34.262203922514274,135.34254280284182
4,29656.0,34.262221688019224,135.34267383718515
4,29657.0,34.262239453524174,135.34280487152844
4,29658.0,34.26225823551203,135.34293567738354
4,29659.0,34.26228060887559,135.3430656759578
4,29660.0,34.26230298223915,135.3431956745321
4,29661.0,34.262325355602705,135.34332567310636
4,29662.0,34.26234772896626,135.34345567168063
4,29663.0,34.262370102329825,135.34358567025492
4,29664.0,34.26239247569338,135.3437156688292
4,29665.0,34.26241484905694,135.34384566740349
4,29666.0,34.262437222420495,135.34397566597775
4,29667.0,34.26245959578406,135.34410566455205
4,29668.0,34.262481969147615,135.3442356631263
4,29669.0,34.26250434251117,135.34436566170058
4,29670.0,34.262526715874735,135.34449566027487
4,29671.0,34.26254908923829,135.34462565884914
4,29672.0,34.26257146260185,135.34475565742343
4,29673.0,34.262593835965404,135.3448856559977
4,29674.0,34.26261620932897,135.345015654572
4,29675.0,34.262638582692524,135.34514565314626
4,29676.0,34.26266095605608,135.34527565172053
4,29677.0,34.26268332941964,135.34540565029482
4,29678.0,34.2627057027832,135.3455356488691
4,29679.0,34.26272807614676,135.34566564744338
4,29680.0,34.262750449510314,135.34579564601765
4,29681.0,34.26277282287387,135.34592564459192
4,29682.0,34.262795196237434,135.3460556431662
4,29683.0,34.26281756960099,135.34618564174048
4,29684.0,34.26283994296455,135.34631564031477
4,29685.0,34.26286231632811,135.34644563888904
4,29686.0,34.26288468969167,135.34657563746333
